User_ID,Name,Age,Country,Platform,Usage_Hours_Per_Week,Subscription_Type,Satisfaction_Score,Tasks_Completed,Join_Date
375,User_375,60,Australia,Gemini,34.6,Enterprise,2.88,383,2022-12-17
376,User_376,56,USA,Gemini,37.75,Enterprise,3.12,444,2024-07-09
377,User_377,46,India,Claude,21.22,Enterprise,2.06,196,2022-03-07
378,User_378,59,Canada,Gemini,14.74,Free,3.57,248,2022-01-10
379,User_379,43,USA,Gemini,10.13,Pro,3.81,399,2022-07-21
380,User_380,52,UK,Gemini,2.94,Pro,2.2,227,2024-03-04
381,User_381,42,India,Gemini,11.47,Pro,4.03,117,2024-06-19
382,User_382,41,UK,Claude,26.52,Free,1.82,316,2022-08-02
383,User_383,30,India,Claude,21.81,Pro,3.18,47,2022-03-09
384,User_384,24,Canada,Claude,37.82,Pro,4.22,404,2024-01-29
385,User_385,53,Canada,Claude,16.45,Pro,3.15,445,2024-05-15
386,User_386,62,Australia,Claude,28.06,Pro,4.63,358,2022-11-23
387,User_387,37,UK,Gemini,20.08,Free,1.23,285,2022-02-19
388,User_388,18,India,Gemini,20.99,Enterprise,3.35,19,2022-01-17
389,User_389,25,Canada,Claude,11.44,Enterprise,3.25,35,2023-06-07
390,User_390,63,USA,Claude,18.74,Pro,3.64,57,2024-03-31
391,User_391,33,Canada,Claude,19.36,Pro,4.33,356,2022-11-02
392,User_392,31,USA,Gemini,28.56,Pro,3.9,379,2023-01-27
393,User_393,29,India,Claude,37.68,Free,4.16,23,2024-09-14
394,User_394,40,Canada,Gemini,13.84,Pro,2.16,109,2022-05-04
395,User_395,32,Canada,Gemini,2.65,Free,2.55,196,2023-05-19
396,User_396,45,India,Gemini,20.36,Pro,3.51,21,2022-08-13
397,User_397,51,Canada,Gemini,22.23,Pro,3.21,381,2024-01-26
398,User_398,19,USA,Claude,7.57,Enterprise,4.84,388,2022-11-14
399,User_399,49,Canada,Gemini,30.66,Pro,1.75,288,2023-04-18
400,User_400,40,UK,Gemini,39.41,Free,2.41,350,2024-09-07
401,User_401,39,Australia,Claude,37.89,Enterprise,3.29,337,2024-04-23
402,User_402,42,USA,Gemini,8.69,Free,4.47,176,2024-06-09
403,User_403,39,UK,Gemini,35.14,Enterprise,4.72,131,2024-05-07
404,User_404,39,India,Gemini,28.48,Free,2.34,402,2023-06-25
405,User_405,59,USA,Claude,18.7,Enterprise,1.27,481,2022-12-24
406,User_406,23,Australia,Gemini,22.08,Free,2.69,104,2023-04-28
407,User_407,32,Australia,Gemini,34.13,Free,2.58,34,2024-05-18
408,User_408,60,India,Claude,19.73,Pro,4.95,26,2024-05-27
409,User_409,54,India,Claude,15.56,Enterprise,2.72,435,2024-07-28
410,User_410,50,USA,Gemini,20.24,Enterprise,2.22,38,2024-05-26
411,User_411,25,Canada,Gemini,23.59,Pro,2.46,453,2023-03-05
412,User_412,61,India,Claude,8.37,Free,2.59,332,2024-03-07
413,User_413,61,Canada,Gemini,36.14,Free,4.29,350,2023-05-12
414,User_414,22,UK,Claude,27.29,Enterprise,1.32,322,2023-04-17
415,User_415,56,Australia,Gemini,25.7,Free,2.27,81,2023-07-25
416,User_416,21,Canada,Claude,4.88,Enterprise,4.87,279,2023-10-17
417,User_417,23,Australia,Gemini,24.56,Enterprise,1.61,259,2024-04-17
418,User_418,62,Canada,Claude,5.72,Free,3.97,304,2024-05-13
419,User_419,49,UK,Claude,4.07,Free,2.43,153,2022-10-27
420,User_420,47,India,Claude,21.57,Free,3.33,283,2024-01-08
421,User_421,64,UK,Claude,16.71,Pro,1.4,232,2023-11-07
422,User_422,52,India,Claude,23.96,Enterprise,2.23,84,2022-03-25
423,User_423,57,India,Gemini,4.48,Free,3.0,111,2023-01-12
424,User_424,33,Australia,Gemini,17.81,Pro,1.93,29,2022-11-09
425,User_425,30,UK,Claude,7.82,Free,3.17,126,2023-09-21
426,User_426,59,Canada,Gemini,39.5,Enterprise,1.88,183,2022-11-16
427,User_427,47,UK,Gemini,22.88,Pro,3.6,382,2022-07-23
428,User_428,36,Australia,Gemini,27.81,Enterprise,4.62,182,2022-12-21
429,User_429,34,India,Gemini,13.69,Free,1.34,13,2022-10-21
430,User_430,36,Australia,Gemini,4.69,Free,1.87,349,2023-05-19
431,User_431,45,USA,Gemini,39.06,Free,4.38,488,2022-05-25
432,User_432,43,USA,Claude,12.16,Pro,3.53,157,2023-06-23
433,User_433,54,Canada,Gemini,17.53,Pro,1.31,404,2022-01-17
434,User_434,43,Australia,Gemini,26.34,Pro,2.95,123,2023-07-29
435,User_435,40,Canada,Gemini,1.96,Pro,1.84,330,2024-02-18
436,User_436,26,Canada,Claude,32.6,Free,1.8,411,2023-07-30
437,User_437,29,USA,Gemini,21.93,Free,4.76,176,2022-02-08
438,User_438,18,Canada,Gemini,11.85,Free,4.05,309,2022-05-10
439,User_439,18,USA,Gemini,3.4,Pro,3.78,490,2022-04-25
440,User_440,64,India,Claude,7.34,Pro,1.96,127,2023-03-26
441,User_441,51,Australia,Gemini,35.91,Free,1.47,109,2024-08-07
442,User_442,49,Canada,Claude,27.75,Free,4.48,283,2024-07-13
443,User_443,42,USA,Gemini,10.75,Pro,1.02,184,2022-02-14
444,User_444,57,UK,Claude,3.56,Enterprise,2.55,168,2022-08-04
445,User_445,62,Canada,Claude,27.93,Free,2.11,393,2023-08-23
446,User_446,18,India,Claude,23.32,Free,3.28,236,2024-04-27
447,User_447,33,India,Gemini,16.78,Free,2.0,432,2023-02-19
448,User_448,56,UK,Claude,15.18,Pro,2.24,47,2023-11-20
449,User_449,22,USA,Claude,9.46,Free,4.4,472,2022-09-22
450,User_450,39,Canada,Claude,27.11,Free,3.41,440,2024-07-11
451,User_451,46,USA,Claude,38.86,Free,1.58,207,2023-03-16
452,User_452,20,India,Gemini,7.85,Free,3.91,145,2023-09-09
453,User_453,29,USA,Gemini,24.29,Free,1.83,113,2023-01-16
454,User_454,43,India,Gemini,17.54,Enterprise,2.73,479,2024-04-25
455,User_455,33,USA,Gemini,18.42,Enterprise,3.59,202,2022-10-28
456,User_456,54,UK,Claude,10.91,Free,2.09,259,2024-09-11
457,User_457,39,Australia,Gemini,33.18,Free,2.54,22,2022-06-20
458,User_458,46,UK,Claude,19.92,Free,3.94,64,2023-09-12
459,User_459,31,UK,Gemini,22.19,Free,4.75,353,2023-02-10
460,User_460,45,Australia,Gemini,12.89,Pro,3.12,94,2022-12-21
461,User_461,22,Australia,Gemini,8.09,Pro,1.04,118,2022-06-10
462,User_462,64,Canada,Claude,4.35,Pro,2.35,52,2024-03-05
463,User_463,47,Canada,Gemini,28.85,Enterprise,2.59,397,2023-07-06
464,User_464,63,UK,Gemini,8.65,Free,2.36,80,2022-01-26
465,User_465,22,UK,Gemini,27.91,Pro,2.75,453,2022-03-24
466,User_466,29,India,Claude,16.22,Free,3.53,277,2022-06-22
467,User_467,33,India,Gemini,17.22,Free,1.48,68,2024-09-25
468,User_468,43,Canada,Gemini,19.3,Enterprise,2.09,470,2023-11-16
469,User_469,43,Canada,Claude,15.34,Enterprise,3.03,447,2024-03-04
470,User_470,38,India,Claude,4.92,Pro,2.26,53,2022-03-11
471,User_471,56,India,Gemini,13.08,Pro,4.96,281,2024-04-14
472,User_472,53,USA,Gemini,26.89,Enterprise,2.73,399,2022-01-06
473,User_473,50,USA,Gemini,26.97,Enterprise,4.48,23,2024-03-06
474,User_474,47,India,Claude,12.16,Free,4.59,380,2022-07-14
475,User_475,54,USA,Claude,18.94,Free,4.34,121,2023-06-09
476,User_476,40,Australia,Claude,8.54,Pro,1.19,388,2022-03-04
477,User_477,27,Canada,Gemini,9.2,Pro,4.79,323,2022-01-13
478,User_478,22,Canada,Claude,1.9,Enterprise,1.51,424,2024-01-31
479,User_479,53,India,Gemini,35.97,Pro,1.14,237,2022-07-24
480,User_480,51,UK,Claude,9.22,Free,2.66,494,2024-06-15
481,User_481,48,India,Claude,9.87,Enterprise,1.78,178,2024-02-04
482,User_482,27,USA,Claude,11.9,Free,1.74,385,2022-02-09
483,User_483,36,UK,Gemini,5.97,Enterprise,2.15,300,2022-06-14
484,User_484,49,USA,Gemini,25.93,Enterprise,1.99,255,2022-01-31
485,User_485,18,Australia,Gemini,3.93,Free,3.74,275,2023-06-13
486,User_486,22,USA,Gemini,6.23,Pro,1.75,346,2023-10-11
487,User_487,62,Australia,Claude,26.15,Pro,3.17,252,2024-05-26
488,User_488,21,Australia,Gemini,14.25,Pro,4.95,499,2024-04-11
489,User_489,33,USA,Claude,28.61,Pro,2.73,167,2024-04-04
490,User_490,41,USA,Gemini,22.74,Free,3.57,309,2024-06-27
491,User_491,33,Australia,Gemini,10.98,Enterprise,4.88,448,2023-11-08
492,User_492,19,UK,Claude,26.38,Free,1.55,336,2023-02-02
493,User_493,45,Australia,Claude,5.53,Pro,2.67,27,2023-04-04
494,User_494,49,Canada,Gemini,21.92,Pro,4.4,92,2024-03-03
495,User_495,44,Australia,Gemini,18.05,Free,4.73,344,2022-08-11
496,User_496,37,UK,Claude,11.45,Enterprise,3.4,240,2023-09-26
497,User_497,41,Canada,Claude,24.56,Free,1.57,351,2022-03-19
498,User_498,29,India,Claude,34.98,Free,4.61,262,2024-04-04
499,User_499,52,India,Claude,39.96,Free,1.7,176,2024-04-18
500,User_500,50,UK,Claude,24.7,Enterprise,2.41,51,2023-08-23
501,User_501,50,Australia,Gemini,16.78,Free,2.5,258,2023-09-17
502,User_502,60,USA,Gemini,9.78,Free,2.79,257,2023-09-04
503,User_503,54,UK,Gemini,11.03,Pro,4.16,447,2024-07-26
504,User_504,29,Canada,Gemini,19.7,Free,4.21,389,2024-07-26
505,User_505,20,Canada,Claude,15.32,Pro,3.88,295,2024-03-25
506,User_506,18,India,Claude,36.64,Pro,1.09,29,2024-06-02
507,User_507,50,Canada,Claude,15.36,Pro,3.26,391,2023-03-04
508,User_508,57,UK,Gemini,15.56,Enterprise,3.99,361,2023-03-01
509,User_509,27,Canada,Claude,15.96,Pro,2.78,390,2023-01-22
510,User_510,60,UK,Claude,33.63,Free,4.78,51,2022-08-27
511,User_511,61,USA,Gemini,26.38,Free,4.3,354,2024-05-07
512,User_512,46,India,Gemini,24.95,Pro,3.55,96,2023-09-15
513,User_513,30,Canada,Gemini,14.03,Pro,1.25,270,2022-03-31
514,User_514,29,UK,Claude,32.9,Free,3.61,315,2023-01-20
515,User_515,48,Australia,Claude,2.5,Pro,4.65,306,2024-09-01
516,User_516,63,India,Gemini,34.96,Enterprise,2.52,359,2022-05-19
517,User_517,19,USA,Gemini,21.0,Pro,4.35,249,2024-09-23
518,User_518,52,UK,Claude,16.53,Enterprise,2.25,176,2023-10-09
519,User_519,40,USA,Gemini,20.39,Enterprise,3.28,322,2023-06-08
520,User_520,34,USA,Claude,27.03,Enterprise,3.59,228,2022-09-01
521,User_521,43,Canada,Gemini,1.5,Pro,3.71,450,2023-05-20
522,User_522,25,Canada,Gemini,34.99,Enterprise,4.53,499,2023-02-26
523,User_523,46,UK,Gemini,18.42,Enterprise,1.94,430,2022-07-01
524,User_524,43,Australia,Claude,14.38,Pro,2.05,400,2022-07-14
525,User_525,27,UK,Claude,6.39,Enterprise,3.82,142,2024-05-23
526,User_526,43,Australia,Gemini,18.14,Pro,1.71,216,2023-09-26
527,User_527,51,USA,Claude,20.36,Free,2.86,60,2022-02-22
528,User_528,58,India,Gemini,16.74,Enterprise,1.08,115,2024-09-12
529,User_529,24,UK,Gemini,27.47,Pro,1.56,401,2024-09-16
530,User_530,21,UK,Claude,17.41,Free,3.72,193,2024-07-16
531,User_531,62,Australia,Claude,38.5,Enterprise,3.99,210,2024-05-17
532,User_532,28,USA,Claude,24.37,Enterprise,1.46,20,2023-11-16
533,User_533,46,USA,Claude,32.49,Pro,1.91,263,2022-06-28
534,User_534,53,Australia,Gemini,5.26,Free,1.4,159,2022-10-20
535,User_535,42,USA,Claude,16.49,Pro,2.73,363,2023-01-10
536,User_536,38,Canada,Claude,14.14,Enterprise,1.5,364,2022-02-28
537,User_537,53,India,Gemini,23.21,Enterprise,2.75,470,2022-02-23
538,User_538,27,UK,Gemini,34.58,Enterprise,3.93,404,2024-07-02
539,User_539,54,India,Gemini,4.06,Enterprise,3.73,453,2024-02-08
540,User_540,26,UK,Gemini,3.83,Free,2.12,105,2022-09-02
541,User_541,41,Canada,Claude,34.16,Free,3.7,115,2022-05-29
542,User_542,52,USA,Claude,9.3,Pro,4.71,152,2024-03-06
543,User_543,52,Australia,Gemini,27.08,Pro,2.39,175,2023-01-03
544,User_544,53,Canada,Gemini,22.17,Pro,2.32,10,2022-01-16
545,User_545,35,India,Claude,33.48,Enterprise,3.29,55,2022-06-25
546,User_546,56,Australia,Claude,5.88,Pro,1.98,251,2023-06-24
547,User_547,49,USA,Claude,6.06,Free,3.61,353,2023-02-10
548,User_548,41,Canada,Claude,22.72,Pro,4.33,436,2023-04-12
549,User_549,40,Australia,Claude,37.91,Pro,2.84,497,2024-05-29
550,User_550,49,Canada,Gemini,17.18,Free,3.72,287,2022-05-09
551,User_551,54,Canada,Gemini,13.75,Free,3.61,12,2022-08-11
552,User_552,29,USA,Gemini,24.66,Enterprise,1.15,151,2024-06-02
553,User_553,30,UK,Gemini,37.29,Free,1.73,395,2022-09-01
554,User_554,40,Australia,Claude,33.64,Free,4.57,70,2023-03-02
555,User_555,42,USA,Gemini,39.82,Pro,4.76,425,2022-12-20
556,User_556,52,Canada,Claude,1.88,Free,4.12,303,2024-01-20
557,User_557,58,USA,Claude,5.4,Enterprise,4.68,234,2024-01-14
558,User_558,47,UK,Claude,24.77,Pro,2.22,311,2022-11-22
559,User_559,34,Australia,Claude,33.0,Enterprise,1.99,179,2023-08-27
560,User_560,37,UK,Claude,12.12,Free,2.54,143,2022-01-03
561,User_561,42,India,Claude,10.33,Enterprise,1.22,50,2023-04-24
562,User_562,39,Australia,Claude,31.69,Enterprise,4.24,240,2024-09-02
563,User_563,30,UK,Gemini,3.2,Free,4.94,418,2022-03-22
564,User_564,36,Canada,Claude,15.41,Free,4.3,235,2022-02-13
565,User_565,53,Australia,Gemini,20.73,Pro,3.22,148,2022-06-04
566,User_566,29,Australia,Gemini,22.85,Pro,2.18,119,2024-08-04
567,User_567,58,USA,Claude,29.42,Pro,1.79,494,2023-06-20
568,User_568,36,Canada,Claude,14.84,Free,2.46,306,2024-07-04
569,User_569,29,India,Gemini,24.89,Enterprise,3.67,464,2024-07-16
570,User_570,26,UK,Gemini,23.83,Enterprise,2.79,66,2022-04-09
571,User_571,24,USA,Gemini,22.36,Pro,4.74,439,2023-02-01
572,User_572,45,UK,Gemini,25.98,Pro,4.42,132,2024-05-29
573,User_573,31,India,Claude,11.12,Free,1.41,249,2022-06-20
574,User_574,48,India,Claude,4.3,Enterprise,1.53,95,2022-05-28
575,User_575,36,Australia,Claude,5.65,Pro,3.7,185,2022-05-03
576,User_576,64,India,Gemini,9.76,Free,1.92,72,2022-04-22
577,User_577,33,UK,Claude,20.51,Pro,4.16,48,2022-05-10
578,User_578,22,Canada,Gemini,33.78,Free,3.37,147,2022-03-09
579,User_579,52,Canada,Claude,28.35,Enterprise,1.92,478,2024-05-08
580,User_580,29,Australia,Gemini,31.77,Free,2.91,463,2024-04-07
581,User_581,42,UK,Claude,14.69,Pro,2.62,250,2023-12-30
582,User_582,38,UK,Claude,16.78,Pro,4.49,458,2024-06-18
583,User_583,53,India,Gemini,16.35,Enterprise,1.13,235,2024-06-10
584,User_584,40,UK,Gemini,8.48,Enterprise,4.58,452,2023-08-31
585,User_585,33,USA,Gemini,3.39,Pro,3.61,215,2023-10-19
586,User_586,56,India,Gemini,24.05,Pro,3.95,173,2024-06-15
587,User_587,62,USA,Gemini,39.58,Pro,1.01,36,2023-06-29
588,User_588,59,Australia,Claude,7.51,Enterprise,3.51,466,2022-10-13
589,User_589,56,Canada,Gemini,2.82,Pro,3.35,192,2022-01-05
590,User_590,31,Australia,Claude,31.4,Enterprise,3.15,207,2022-04-28
591,User_591,48,Canada,Claude,10.85,Pro,4.14,488,2023-10-14
592,User_592,22,Australia,Claude,33.36,Free,3.22,346,2022-08-18
593,User_593,52,UK,Claude,28.45,Free,4.43,446,2022-06-09
594,User_594,40,USA,Claude,37.88,Pro,1.93,116,2022-10-21
595,User_595,46,Canada,Gemini,16.95,Free,4.22,453,2024-01-31
596,User_596,60,India,Gemini,26.82,Enterprise,1.72,198,2024-02-24
597,User_597,28,USA,Claude,19.13,Free,4.25,45,2022-07-05
598,User_598,35,India,Claude,25.59,Free,4.76,94,2024-05-26
599,User_599,64,USA,Gemini,18.53,Enterprise,2.34,164,2023-07-06
600,User_600,29,USA,Gemini,8.36,Free,3.12,178,2022-08-12
601,User_601,26,Australia,Claude,20.81,Free,3.63,293,2022-06-01
602,User_602,27,Canada,Gemini,21.61,Pro,1.32,281,2022-05-20
603,User_603,61,Canada,Gemini,32.61,Enterprise,2.98,44,2023-01-02
604,User_604,34,USA,Gemini,29.69,Enterprise,2.44,429,2022-05-08
605,User_605,55,UK,Claude,26.89,Pro,4.49,193,2022-12-17
606,User_606,24,UK,Gemini,5.42,Pro,4.51,108,2022-05-27
607,User_607,63,India,Claude,29.1,Free,3.8,246,2022-10-12
608,User_608,30,India,Claude,20.51,Free,3.62,412,2023-04-14
609,User_609,57,Australia,Claude,35.87,Free,3.93,450,2022-08-06
610,User_610,59,USA,Claude,36.87,Pro,2.46,478,2023-03-12
611,User_611,26,India,Claude,3.15,Enterprise,2.62,131,2024-01-02
612,User_612,44,India,Gemini,33.01,Free,3.21,426,2022-05-25
613,User_613,19,USA,Claude,2.47,Pro,4.75,32,2024-04-20
614,User_614,22,Australia,Claude,15.32,Enterprise,3.9,384,2022-10-04
615,User_615,46,India,Claude,22.15,Pro,3.2,72,2024-01-24
616,User_616,54,Australia,Gemini,6.78,Free,4.08,335,2022-03-01
617,User_617,55,Canada,Gemini,30.11,Pro,2.48,489,2023-09-02
618,User_618,36,Australia,Gemini,1.33,Pro,3.92,159,2024-04-22
619,User_619,25,UK,Gemini,7.58,Pro,2.64,204,2023-01-10
620,User_620,62,UK,Gemini,23.65,Pro,2.12,492,2023-02-08
621,User_621,18,Australia,Gemini,28.86,Enterprise,3.44,89,2024-05-30
622,User_622,39,UK,Gemini,36.75,Free,3.75,499,2023-11-24
623,User_623,34,Canada,Claude,28.51,Enterprise,2.84,324,2022-04-24
624,User_624,24,USA,Claude,27.2,Pro,3.26,162,2023-05-10
625,User_625,42,UK,Gemini,16.38,Pro,3.78,26,2023-09-07
626,User_626,62,UK,Claude,1.05,Free,4.07,48,2022-12-02
627,User_627,21,Australia,Claude,5.69,Free,4.58,342,2024-04-10
628,User_628,53,Canada,Gemini,21.85,Enterprise,2.42,357,2023-07-23
629,User_629,23,USA,Claude,27.33,Enterprise,4.81,468,2022-10-12
630,User_630,48,Australia,Claude,17.28,Free,3.55,211,2022-05-09
631,User_631,36,Australia,Gemini,29.5,Enterprise,4.15,432,2024-06-10
632,User_632,61,Canada,Claude,21.35,Pro,3.8,289,2024-09-04
633,User_633,56,USA,Gemini,3.89,Pro,1.82,431,2022-11-11
634,User_634,44,Canada,Gemini,8.49,Free,1.29,97,2024-08-17
635,User_635,27,USA,Claude,33.76,Enterprise,3.91,490,2023-08-21
636,User_636,43,Canada,Claude,29.27,Pro,3.04,474,2023-12-13
637,User_637,36,Australia,Claude,35.9,Free,3.81,450,2022-03-12
638,User_638,56,Australia,Gemini,5.58,Enterprise,2.91,309,2022-12-11
639,User_639,20,India,Gemini,39.62,Pro,2.25,301,2024-09-16
640,User_640,62,UK,Gemini,9.17,Enterprise,2.14,364,2022-04-08
641,User_641,30,Canada,Claude,1.46,Enterprise,3.92,79,2022-10-27
642,User_642,45,India,Claude,39.9,Enterprise,2.11,387,2022-06-25
643,User_643,37,UK,Gemini,11.96,Free,3.86,133,2024-01-15
644,User_644,45,Canada,Claude,27.05,Pro,2.54,89,2024-06-02
645,User_645,25,USA,Claude,7.89,Free,4.08,54,2022-03-16
646,User_646,58,UK,Gemini,23.63,Pro,1.57,485,2022-05-23
647,User_647,56,Australia,Gemini,36.26,Pro,1.82,242,2024-07-19
648,User_648,18,India,Claude,13.49,Free,3.74,489,2022-01-23
649,User_649,20,UK,Gemini,27.14,Free,3.24,163,2022-06-30
650,User_650,30,UK,Claude,8.33,Pro,1.82,404,2022-02-14
651,User_651,45,Australia,Gemini,25.37,Pro,4.61,189,2023-04-14
652,User_652,42,Canada,Gemini,14.12,Pro,2.1,418,2022-04-02
653,User_653,50,USA,Gemini,9.24,Enterprise,2.68,40,2022-09-26
654,User_654,55,Australia,Claude,13.21,Pro,1.81,94,2022-02-03
655,User_655,23,USA,Claude,7.97,Free,2.55,54,2023-11-09
656,User_656,61,Canada,Gemini,36.17,Free,2.97,380,2023-08-05
657,User_657,62,UK,Gemini,16.49,Free,2.18,332,2022-12-30
658,User_658,49,USA,Gemini,10.57,Pro,4.08,341,2023-12-09
659,User_659,62,India,Claude,18.49,Pro,2.58,252,2022-05-13
660,User_660,64,India,Gemini,13.5,Enterprise,3.92,49,2024-01-29
661,User_661,38,Australia,Gemini,30.03,Enterprise,1.83,439,2023-01-17
662,User_662,33,Canada,Gemini,38.88,Free,2.51,191,2023-11-11
663,User_663,38,Australia,Gemini,18.08,Enterprise,1.03,306,2024-08-23
664,User_664,28,Australia,Claude,34.58,Enterprise,4.03,482,2022-10-04
665,User_665,54,Australia,Claude,23.07,Free,3.5,385,2022-06-05
666,User_666,53,India,Gemini,7.13,Pro,4.27,90,2023-01-22
667,User_667,52,India,Claude,27.93,Enterprise,2.82,47,2023-06-19
668,User_668,36,Australia,Claude,21.02,Pro,4.2,365,2022-07-19
669,User_669,37,India,Claude,26.37,Free,3.59,429,2022-10-02
670,User_670,35,Canada,Gemini,35.7,Free,1.01,476,2023-05-16
671,User_671,64,Australia,Claude,18.18,Enterprise,2.01,437,2023-04-04
672,User_672,58,India,Claude,36.15,Free,2.98,66,2022-02-19
673,User_673,31,USA,Claude,30.28,Free,3.47,331,2024-08-27
674,User_674,32,Australia,Gemini,20.06,Free,1.26,474,2023-11-29
675,User_675,48,Australia,Gemini,24.53,Enterprise,3.82,39,2024-09-14
676,User_676,18,Canada,Claude,13.7,Enterprise,3.17,275,2023-06-16
677,User_677,20,UK,Claude,39.36,Enterprise,3.1,236,2023-09-20
678,User_678,33,UK,Gemini,27.03,Free,2.17,326,2022-04-02
679,User_679,40,Canada,Gemini,2.71,Pro,3.38,456,2024-05-10
680,User_680,28,Canada,Claude,13.74,Free,1.11,301,2023-04-01
681,User_681,29,Canada,Claude,25.31,Enterprise,1.26,63,2022-12-05
682,User_682,27,UK,Gemini,3.2,Pro,3.94,106,2022-02-22
683,User_683,49,Canada,Gemini,1.93,Pro,2.29,458,2023-05-11
684,User_684,33,India,Claude,18.55,Enterprise,2.39,475,2023-09-27
685,User_685,25,Australia,Gemini,13.97,Pro,1.83,13,2024-05-02
686,User_686,55,Australia,Claude,18.09,Pro,2.78,448,2024-04-29
687,User_687,29,USA,Claude,11.25,Enterprise,1.21,319,2024-02-16
688,User_688,41,USA,Claude,7.42,Pro,2.2,376,2022-01-04
689,User_689,45,Australia,Gemini,27.88,Pro,3.11,100,2023-11-12
690,User_690,25,India,Claude,21.07,Enterprise,2.86,98,2022-10-08
691,User_691,45,UK,Claude,8.81,Pro,5.0,329,2022-10-17
692,User_692,53,UK,Gemini,13.46,Pro,2.56,384,2022-03-14
693,User_693,43,India,Gemini,24.08,Pro,2.55,101,2022-05-17
694,User_694,25,UK,Claude,3.82,Pro,3.01,159,2024-04-29
695,User_695,45,Canada,Claude,6.75,Enterprise,1.76,243,2024-02-07
696,User_696,45,Australia,Gemini,3.86,Free,4.51,418,2024-08-28
697,User_697,54,Australia,Gemini,32.68,Free,3.29,346,2023-10-15
698,User_698,58,India,Gemini,30.34,Pro,1.77,68,2024-09-24
699,User_699,53,UK,Claude,30.38,Enterprise,4.17,194,2023-01-28
700,User_700,44,USA,Claude,28.94,Enterprise,1.14,447,2022-07-27
701,User_701,34,USA,Claude,27.11,Pro,4.93,53,2022-09-17
702,User_702,26,UK,Gemini,19.6,Free,4.46,189,2024-07-18
703,User_703,50,USA,Claude,26.05,Pro,3.32,85,2022-09-20
704,User_704,37,India,Gemini,2.5,Enterprise,1.45,153,2024-02-22
705,User_705,30,India,Claude,25.24,Enterprise,1.86,110,2023-05-20
706,User_706,45,UK,Gemini,31.34,Free,2.12,390,2023-07-04
707,User_707,46,USA,Claude,20.51,Enterprise,1.96,281,2022-07-22
708,User_708,30,India,Claude,14.94,Enterprise,2.99,474,2024-01-06
709,User_709,63,India,Gemini,11.82,Enterprise,4.78,64,2022-12-13
710,User_710,52,Canada,Gemini,26.07,Free,2.78,198,2024-09-16
711,User_711,23,Canada,Claude,28.02,Enterprise,3.65,360,2022-02-21
712,User_712,35,India,Gemini,34.97,Pro,3.75,344,2023-08-16
713,User_713,22,UK,Gemini,14.35,Free,4.49,86,2022-12-22
714,User_714,64,Australia,Claude,31.02,Pro,1.14,305,2023-12-24
715,User_715,42,Australia,Gemini,22.89,Pro,2.62,228,2023-06-03
716,User_716,19,India,Claude,35.43,Free,4.14,286,2022-12-29
717,User_717,27,India,Claude,21.58,Pro,4.26,75,2022-02-14
718,User_718,47,India,Gemini,21.19,Free,4.71,145,2024-04-06
719,User_719,62,UK,Gemini,23.54,Pro,3.81,243,2023-01-13
720,User_720,22,Canada,Claude,30.22,Free,1.98,208,2024-02-28
721,User_721,50,India,Claude,38.62,Enterprise,3.02,275,2023-02-16
722,User_722,18,India,Claude,3.87,Enterprise,1.13,450,2024-02-10
723,User_723,35,USA,Claude,3.08,Pro,3.59,397,2022-05-22
724,User_724,49,UK,Claude,37.56,Enterprise,3.22,52,2022-09-15
725,User_725,64,India,Claude,21.67,Free,3.67,370,2024-03-07
726,User_726,28,USA,Gemini,24.98,Pro,4.72,237,2024-07-02
727,User_727,38,Australia,Gemini,19.81,Enterprise,3.75,236,2022-02-06
728,User_728,43,India,Gemini,4.65,Enterprise,2.28,72,2024-07-29
729,User_729,42,India,Claude,30.96,Pro,1.79,180,2022-02-14
730,User_730,39,USA,Gemini,30.14,Enterprise,4.42,460,2024-07-08
731,User_731,44,UK,Claude,13.16,Enterprise,1.78,259,2023-09-24
732,User_732,30,India,Claude,12.94,Pro,1.65,347,2022-02-15
733,User_733,50,Australia,Gemini,33.68,Enterprise,1.83,259,2023-10-14
734,User_734,51,India,Claude,3.82,Enterprise,3.04,316,2023-07-19
735,User_735,58,Australia,Claude,35.36,Enterprise,1.5,247,2022-10-28
736,User_736,52,Canada,Claude,11.01,Enterprise,4.75,65,2022-10-15
737,User_737,18,Canada,Claude,24.13,Pro,4.87,180,2024-02-25
738,User_738,38,Australia,Claude,37.5,Free,4.9,417,2022-09-26
739,User_739,23,UK,Claude,27.45,Free,1.16,489,2024-06-18
740,User_740,45,India,Gemini,17.16,Enterprise,4.78,43,2024-03-01
